match_id,participantId,itemId,time_stamp
KR_5382195226,9,1038,1367970
KR_5382195226,10,2055,1368069
KR_5382195226,9,1053,1368465
KR_5382195226,8,1058,1369523
KR_5382195226,6,3053,1374443
KR_5382195226,5,3076,1385845
KR_5382195226,7,4628,1396118
KR_5382195226,7,2055,1396977
KR_5382195226,1,3053,1435952
KR_5382195226,5,2055,1445829
KR_5382195226,3,1052,1450914
KR_5382195226,3,2055,1452103
KR_5382195226,2,3036,1458214
KR_5382195226,2,2055,1459072
KR_5382195226,9,3072,1508719
KR_5382195226,9,1033,1510503
KR_5382195226,6,2420,1513871
KR_5382195226,6,1029,1540789
KR_5382195226,8,3041,1547231
KR_5382195226,7,3041,1549445
KR_5382195226,10,3108,1549610
KR_5382195226,10,1029,1549973
KR_5382195226,7,2055,1550204
KR_5382195226,7,2055,1550336
KR_5382195226,8,3041,1553242
KR_5382195226,5,1028,1560741
KR_5382195226,3,3916,1569229
KR_5382195226,2,1018,1574414
KR_5382195226,2,1042,1576891
KR_5382195226,8,2420,1581185
KR_5382195226,4,1038,1586173
KR_5382195226,4,1018,1586503
KR_5382195226,4,3363,1587065
KR_5382195226,1,1036,1588287
KR_5383109443,5,3858,2190
KR_5383109443,5,2003,2588
KR_5383109443,5,2003,2721
KR_5383109443,10,3854,3847
KR_5383109443,10,2003,4247
KR_5383109443,10,2003,4413
KR_5383109443,10,3340,4579
KR_5383109443,6,1055,5111
KR_5383109443,6,2003,5111
KR_5383109443,6,3340,5643
KR_5383109443,3,1036,7301
KR_5383109443,3,2031,8096
KR_5383109443,2,1035,8859
KR_5383109443,2,2031,9358
KR_5383109443,2,3340,9691
KR_5383109443,8,1056,10355
KR_5383109443,8,3340,10654
KR_5383109443,8,2003,10853
KR_5383109443,8,2003,10952
KR_5383109443,4,1056,16928
KR_5383109443,4,2003,16928
KR_5383109443,4,2003,16928
KR_5383109443,9,1039,17193
KR_5383109443,9,2031,17591
KR_5383109443,9,3340,17822
KR_5383109443,7,1055,29572
KR_5383109443,7,2003,30104
KR_5383109443,7,3340,30270
KR_5383109443,1,1054,30669
KR_5383109443,1,2003,31400
KR_5383109443,3,1036,176582
KR_5383109443,5,1001,184869
KR_5383109443,10,1001,192549
KR_5383109443,4,1052,204447
KR_5383109443,4,3070,206878
KR_5383109443,4,2055,207243
KR_5383109443,4,2003,207576
KR_5383109443,9,1082,209039
KR_5383109443,8,3070,209405
KR_5383109443,9,2055,209771
KR_5383109443,9,1052,210302
KR_5383109443,8,1001,210336
KR_5383109443,8,2055,210536
KR_5383109443,8,2055,211997
KR_5383109443,8,2031,212263
KR_5383109443,8,2031,216684
KR_5383109443,8,3364,217016
KR_5383109443,7,1053,217083
KR_5383109443,8,3340,217215
KR_5383109443,6,1001,240320
KR_5383109443,6,1029,241582
KR_5383109443,6,2003,242048
KR_5383109443,2,3020,245572
KR_5383109443,2,2055,246471
KR_5383109443,1,1001,247997
KR_5383109443,1,1036,252416
KR_5383109443,1,2003,253113
KR_5383109443,1,2031,254736
KR_5383109443,1,2055,255366
KR_5383109443,6,3047,326608
KR_5383109443,3,3134,326740
KR_5383109443,6,2055,326941
KR_5383109443,3,1001,329171
KR_5383109443,4,1052,336520
KR_5383109443,5,3117,337349
KR_5383109443,5,2055,337747
KR_5383109443,5,3364,338015
KR_5383109443,10,2031,340443
KR_5383109443,4,1052,341072
KR_5383109443,10,3009,342170
KR_5383109443,10,2055,342834
KR_5383109443,10,3364,343068
KR_5383109443,8,1027,347918
KR_5383109443,8,1052,354958
KR_5383109443,8,1027,355125
KR_5383109443,9,1001,355755
KR_5383109443,8,3364,355888
KR_5383109443,8,3340,356086
KR_5383109443,9,1052,356418
KR_5383109443,9,3364,357879
KR_5383109443,7,6670,368547
KR_5383109443,6,2031,433457
KR_5383109443,6,2055,433722
KR_5383109443,9,3802,454354
KR_5383109443,6,1083,487546
KR_5383109443,1,6029,489406
KR_5383109443,1,3044,490207
KR_5383109443,3,3111,507786
KR_5383109443,3,1036,508584
KR_5383109443,3,2055,509016
KR_5383109443,10,1028,525754
KR_5383109443,10,1029,526087
KR_5383109443,8,3802,531590
KR_5383109443,5,3067,537138
KR_5383109443,5,2055,537635
KR_5383109443,8,1052,538402
KR_5383109443,8,3364,538867
KR_5383109443,8,3340,539033
KR_5383109443,7,6673,543070
KR_5383109443,7,1001,544200
KR_5383109443,7,1036,544763
KR_5383109443,7,2055,545230
KR_5383109443,7,3364,552122
KR_5383109443,3,1036,563924
KR_5383109443,9,2055,566219
KR_5383109443,9,2055,566317
KR_5383109443,9,3020,566714
KR_5383109443,4,3802,573741
KR_5383109443,4,3108,575234
KR_5383109443,4,1001,576064
KR_5383109443,4,2031,577261
KR_5383109443,2,3802,584702
KR_5383109443,2,1026,585632
KR_5383109443,2,1082,586397
KR_5383109443,2,2055,586826
KR_5383109443,6,1028,590121
KR_5383109443,6,1036,590287
KR_5383109443,5,2031,594385
KR_5383109443,6,3044,601134
KR_5383109443,3,3133,622047
KR_5383109443,1,6630,636818
KR_5383109443,1,2055,638546
KR_5383109443,8,3020,653590
KR_5383109443,8,3108,659334
KR_5383109443,10,1031,661398
KR_5383109443,10,3066,661562
KR_5383109443,10,2055,662824
KR_5383109443,10,2055,662957
KR_5383109443,7,3134,680828
KR_5383109443,7,1037,681859
KR_5383109443,7,3047,685109
KR_5383109443,6,3057,689758
KR_5383109443,10,2055,746525
KR_5383109443,9,1026,748982
KR_5383109443,9,1028,750407
KR_5383109443,5,1004,754524
KR_5383109443,5,2055,754756
KR_5383109443,6,2055,768115
KR_5383109443,6,3364,770406
KR_5383109443,1,3047,797523
KR_5383109443,1,1037,798653
KR_5383109443,2,6655,806891
KR_5383109443,2,3364,808485
KR_5383109443,2,1052,811645
KR_5383109443,7,6676,843890
KR_5383109443,7,2055,844655
KR_5383109443,4,6653,846548
KR_5383109443,4,1052,846814
KR_5383109443,7,3363,846881
KR_5383109443,4,2055,851558
KR_5383109443,8,6653,851659
KR_5383109443,8,2055,852555
KR_5383109443,8,3363,852788
KR_5383109443,10,2055,857556
KR_5383109443,5,4642,862169
KR_5383109443,3,6693,862499
KR_5383109443,5,2055,862699
KR_5383109443,3,1036,863430
KR_5383109443,3,2055,864461
KR_5383109443,3,3364,865123
KR_5383109443,10,3916,870837
KR_5383109443,1,1028,919316
KR_5383109443,1,1036,920148
KR_5383109443,9,6656,921739
KR_5383109443,1,3364,921839
KR_5383109443,9,2055,922700
KR_5383109443,9,2055,922833
KR_5383109443,10,2055,953190
KR_5383109443,6,6632,962201
KR_5383109443,6,2055,962499
KR_5383109443,1,3044,1007956
KR_5383109443,5,2055,1057389
KR_5383109443,8,3108,1063686
KR_5383109443,8,2055,1064881
KR_5383109443,4,3020,1069893
KR_5383109443,4,3916,1070158
KR_5383109443,3,3134,1071155
KR_5383109443,3,1037,1073211
KR_5383109443,4,2055,1074076
KR_5383109443,3,1036,1074142
KR_5383109443,9,2420,1078593
KR_5383109443,9,3108,1079359
KR_5383109443,9,3363,1081787
KR_5383109443,2,3108,1090091
KR_5383109443,2,1026,1090921
KR_5383109443,2,1052,1093477
KR_5383109443,5,2065,1128713
KR_5383109443,5,2055,1129045
KR_5383109443,5,2055,1129144
KR_5383109443,10,3742,1129211
KR_5383109443,9,2055,1130637
KR_5383109443,9,2055,1130769
KR_5383109443,2,4632,1135330
KR_5383109443,1,3053,1138853
KR_5383109443,10,1033,1139783
KR_5383109443,2,4632,1153907
KR_5383109443,7,1038,1159658
KR_5383109443,7,1037,1159857
KR_5383109443,8,1052,1161681
KR_5383109443,6,3044,1169782
KR_5383109443,6,1028,1169948
KR_5383109443,4,3363,1190596
KR_5383109443,3,3134,1194572
KR_5383109443,4,1058,1195104
KR_5383109443,1,1033,1196298
KR_5383109443,1,2055,1197590
KR_5383109443,5,1028,1230001
KR_5383109443,5,2055,1230598
KR_5383109443,2,3102,1262719
KR_5383109443,6,1037,1263883
KR_5383109443,1,3066,1263883
KR_5383109443,5,3066,1275681
KR_5383109443,10,1057,1278835
KR_5383109443,5,2420,1279235
KR_5383109443,10,2055,1279800
KR_5383109443,10,2055,1279966
KR_5383109443,7,3031,1283693
KR_5383109443,8,3102,1287651
KR_5383109443,8,2055,1288251
KR_5383109443,3,6695,1288949
KR_5383109443,3,1036,1290011
KR_5383109443,3,1036,1290277
KR_5383109443,9,3157,1291506
KR_5383109443,9,2055,1292804
KR_5383109443,9,2055,1292937
KR_5383109443,7,2055,1304612
KR_5383109443,1,1028,1383074
KR_5383109443,10,2055,1389551
KR_5383109443,10,2055,1389716
KR_5383109443,4,1058,1390812
KR_5383109443,3,3134,1392444
KR_5383109443,8,1058,1429692
KR_5383109443,6,3053,1447694
KR_5383109443,6,1028,1484609
KR_5383109443,6,2055,1485175
KR_5383109443,9,2055,1490122
KR_5383109443,9,2055,1490222
KR_5383109443,9,1052,1490950
KR_5383109443,5,2055,1495709
KR_5383109443,5,2055,1495809
KR_5383109443,3,1036,1500691
KR_5383109443,1,1057,1501357
KR_5383109443,2,3135,1512038
KR_5383109443,2,2055,1513329
KR_5383109443,2,2055,1513495
KR_5383109443,7,1038,1515088
KR_5383109443,7,2420,1515386
KR_5383109443,1,4401,1611101
KR_5383109443,6,1011,1623543
KR_5383109443,10,3001,1623975
KR_5383109443,10,2055,1624508
KR_5383109443,10,2055,1624640
KR_5383109443,6,1011,1646536
KR_5383109443,6,1057,1646735
KR_5383109443,3,1028,1647299
KR_5383109443,4,3089,1653242
KR_5383109443,9,4630,1653807
KR_5383109443,9,2055,1654239
KR_5383109443,5,1031,1665921
KR_5383109443,5,2055,1667580
KR_5383109443,5,2055,1667680
KR_5383109443,4,2055,1673890
KR_5383109443,7,3026,1676984
KR_5383109443,8,3003,1677845
KR_5383109443,7,1033,1679041
KR_5383109443,8,4630,1681365
KR_5383109443,9,2055,1689025
KR_5383109443,2,1058,1702921
KR_5383109443,5,2055,1749568
KR_5383109443,5,2055,1749667
KR_5383109443,1,3082,1783664
KR_5383109443,7,3211,1800838
KR_5383109443,3,3814,1804925
KR_5383109443,2,1058,1834920
KR_5383109443,4,3165,1835349
KR_5383109443,4,2055,1836344
KR_5383705912,10,3858,2548
KR_5383705912,10,2003,2548
KR_5383705912,10,2003,2548
KR_5383705912,10,3340,3176
KR_5383705912,6,1036,3309
KR_5383705912,9,1055,3441
KR_5383705912,6,2003,3705
KR_5383705912,6,2003,3837
KR_5383705912,9,3340,3936
KR_5383705912,6,2003,3969
KR_5383705912,9,2003,4168
KR_5383705912,6,3340,4267
KR_5383705912,5,3858,7803
KR_5383705912,5,2003,7803
KR_5383705912,5,2003,7803
KR_5383705912,5,3364,8597
KR_5383705912,1,1054,8729
KR_5383705912,1,2003,8729
KR_5383705912,1,3340,9390
KR_5383705912,3,2033,12297
KR_5383705912,3,3340,12528
KR_5383705912,7,1035,13188
KR_5383705912,8,1056,13717
KR_5383705912,8,2003,13717
KR_5383705912,8,2003,13717
KR_5383705912,7,2031,13882
KR_5383705912,7,3340,14080
KR_5383705912,7,3364,20355
KR_5383705912,4,1055,25936
KR_5383705912,4,2003,26299
KR_5383705912,4,3340,26431
KR_5383705912,2,1035,63427
KR_5383705912,2,3340,63658
KR_5383705912,2,2031,63922
KR_5383705912,1,1029,208756
KR_5383705912,1,2003,209086
KR_5383705912,6,3134,218994
KR_5383705912,1,1036,219721
KR_5383705912,6,2055,219787
KR_5383705912,6,2031,223485
KR_5383705912,8,1082,248783
KR_5383705912,8,2031,250071
KR_5383705912,2,1036,257898
KR_5383705912,2,1036,258063
KR_5383705912,3,3158,267543
KR_5383705912,1,1028,272761
KR_5383705912,3,2055,273653
KR_5383705912,4,1036,283496
KR_5383705912,4,1036,283628
KR_5383705912,4,2031,284553
KR_5383705912,7,6029,298789
KR_5383705912,7,1001,300539
KR_5383705912,7,2055,300803
KR_5383705912,9,1001,306814
KR_5383705912,9,1036,307375
KR_5383705912,9,2055,308036
KR_5383705912,10,1001,309787
KR_5383705912,10,2031,310216
KR_5383705912,9,2031,310547
KR_5383705912,5,1028,312396
KR_5383705912,5,1001,313189
KR_5383705912,5,2031,313519
KR_5383705912,5,2055,313750
KR_5383705912,10,1028,328249
KR_5383705912,10,2031,328612
KR_5383705912,10,2055,329074
KR_5383705912,3,1082,329074
KR_5383705912,3,1027,329372
KR_5383705912,10,3364,330824
KR_5383705912,3,3364,331452
KR_5383705912,1,2031,332641
KR_5383705912,8,1052,339577
KR_5383705912,8,1027,341162
KR_5383705912,6,3070,362398
KR_5383705912,6,1053,363521
KR_5383705912,6,2055,364050
KR_5383705912,3,1052,419967
KR_5383705912,7,3067,421223
KR_5383705912,2,3134,421487
KR_5383705912,2,1036,421718
KR_5383705912,2,1036,421850
KR_5383705912,7,2055,422015
KR_5383705912,2,2055,422676
KR_5383705912,8,3802,444499
KR_5383705912,8,1001,445753
KR_5383705912,8,2055,446480
KR_5383705912,8,3364,448263
KR_5383705912,10,3067,491900
KR_5383705912,10,2055,492429
KR_5383705912,5,3158,507952
KR_5383705912,5,2055,509438
KR_5383705912,5,2055,509603
KR_5383705912,9,3006,513929
KR_5383705912,1,3057,514094
KR_5383705912,4,6670,541362
KR_5383705912,4,1053,542616
KR_5383705912,8,3158,560089
KR_5383705912,8,1028,572836
KR_5383705912,3,3802,573761
KR_5383705912,3,1026,573992
KR_5383705912,7,3044,574818
KR_5383705912,7,2055,576106
KR_5383705912,6,6692,634770
KR_5383705912,6,3133,639162
KR_5383705912,6,1036,640450
KR_5383705912,2,6692,642499
KR_5383705912,2,1001,643390
KR_5383705912,2,1036,644447
KR_5383705912,2,1036,644579
KR_5383705912,2,1036,644744
KR_5383705912,2,3364,645537
KR_5383705912,7,6630,667968
KR_5383705912,1,3044,669058
KR_5383705912,9,6670,669421
KR_5383705912,10,3047,669818
KR_5383705912,4,6673,675432
KR_5383705912,5,3067,677380
KR_5383705912,4,2055,677380
KR_5383705912,5,2055,677843
KR_5383705912,5,2055,677975
KR_5383705912,6,3004,678866
KR_5383705912,5,1029,678998
KR_5383705912,6,3363,682105
KR_5383705912,6,1029,682503
KR_5383705912,3,6656,689109
KR_5383705912,6,2055,689637
KR_5383705912,3,3363,692840
KR_5383705912,6,3035,706420
KR_5383705912,6,2055,707312
KR_5383705912,6,3364,710020
KR_5383705912,8,6656,716063
KR_5383705912,10,1029,738058
KR_5383705912,9,1036,755199
KR_5383705912,1,3067,782220
KR_5383705912,8,2420,816575
KR_5383705912,10,1033,854064
KR_5383705912,9,1053,860407
KR_5383705912,7,3047,861563
KR_5383705912,4,3047,861827
KR_5383705912,5,2055,862158
KR_5383705912,7,2055,862851
KR_5383705912,5,1033,863974
KR_5383705912,4,3134,864205
KR_5383705912,4,1018,864932
KR_5383705912,4,3363,865493
KR_5383705912,6,6694,871141
KR_5383705912,6,1036,871604
KR_5383705912,2,6676,874411
KR_5383705912,3,3086,874840
KR_5383705912,6,1036,875271
KR_5383705912,2,6695,876922
KR_5383705912,2,3134,878144
KR_5383705912,2,1037,879002
KR_5383705912,10,2055,937628
KR_5383705912,5,3190,945390
KR_5383705912,1,6632,959625
KR_5383705912,1,3047,966791
KR_5383705912,1,3123,971448
KR_5383705912,7,1036,977294
KR_5383705912,7,2055,978219
KR_5383705912,9,1018,979607
KR_5383705912,8,3191,980367
KR_5383705912,9,2055,981094
KR_5383705912,2,6676,994309
KR_5383705912,2,2055,995134
KR_5383705912,6,3133,1016143
KR_5383705912,6,2055,1016902
KR_5383705912,3,3094,1020343
KR_5383705912,8,3157,1031901
KR_5383705912,10,3105,1037285
KR_5383705912,5,2420,1062817
KR_5383705912,8,1052,1063147
KR_5383705912,7,1028,1082767
KR_5383705912,7,2055,1083692
KR_5383705912,4,6676,1091753
KR_5383705912,4,2055,1092810
KR_5383705912,3,1052,1094595
KR_5383705912,2,3134,1098230
KR_5383705912,1,3133,1121421
KR_5383705912,1,1036,1124362
KR_5383705912,1,3133,1128788
KR_5383705912,1,1036,1129812
KR_5383705912,1,3364,1130242
KR_5383705912,6,3047,1135955
KR_5383705912,9,6673,1144780
KR_5383705912,9,1042,1145606
KR_5383705912,9,2055,1146035
KR_5383705912,9,3363,1146233
KR_5383705912,10,3190,1163078
KR_5383705912,10,2055,1164201
KR_5383705912,7,3044,1190029
KR_5383705912,6,2055,1204001
KR_5383705912,6,2055,1204133
KR_5383705912,5,2055,1209516
KR_5383705912,5,1028,1211959
KR_5383705912,3,3041,1214304
KR_5383705912,4,1038,1260413
KR_5383705912,4,1037,1260578
KR_5383705912,1,3067,1273267
KR_5383705912,5,2055,1275115
KR_5383705912,5,3067,1276139
KR_5383705912,2,3142,1276832
KR_5383705912,8,3108,1279838
KR_5383705912,8,3067,1282018
KR_5383705912,10,2055,1291629
KR_5383705912,9,3051,1292523
KR_5383705912,10,1028,1292721
KR_5383705912,9,1036,1293480
KR_5383705912,3,3113,1315152
KR_5383705912,3,1026,1315779
KR_5383705912,1,3071,1366251
KR_5383705912,1,3158,1372990
KR_5383705912,6,1036,1398557
KR_5383705912,7,1037,1404307
KR_5383705912,7,2055,1405132
KR_5383705912,10,2055,1418613
KR_5383705912,3,3100,1424394
KR_5383705912,5,1011,1427334
KR_5383705912,5,2055,1428060
KR_5383705912,5,2055,1428159
KR_5383705912,4,3031,1436879
KR_5383705912,4,2420,1438068
KR_5383705912,2,3035,1439323
KR_5383705912,1,1036,1445168
KR_5383705912,6,3004,1451080
KR_5383705912,6,2055,1452236
KR_5383705912,6,2055,1452368
KR_5383705912,9,1057,1453393
KR_5383705912,8,4629,1469807
KR_5383705912,6,1036,1530750
KR_5383705912,5,8001,1534582
KR_5383705912,5,2055,1535672
KR_5383705912,10,3067,1543169
KR_5383705912,10,2055,1544226
KR_5383705912,3,3108,1551725
KR_5383354119,1,1055,2998
KR_5383354119,1,2003,3329
KR_5383354119,1,3340,3528
KR_5383354119,5,3858,5283
KR_5383354119,5,2003,5283
KR_5383354119,5,2003,5283
KR_5383354119,10,3858,6077
KR_5383354119,10,2003,6077
KR_5383354119,10,2003,6077
KR_5383354119,5,3340,8265
KR_5383354119,8,1036,8829
KR_5383354119,6,2003,9125
KR_5383354119,8,2031,9290
KR_5383354119,6,1055,11113
KR_5383354119,4,1055,11179
KR_5383354119,4,2003,11743
KR_5383354119,4,3340,11942
KR_5383354119,7,1035,12207
KR_5383354119,7,2031,12803
KR_5383354119,2,1035,14096
KR_5383354119,2,2031,14493
KR_5383354119,9,1055,15654
KR_5383354119,9,2003,16085
KR_5383354119,9,3340,16284
KR_5383354119,3,3070,18110
KR_5383354119,3,2003,18110
KR_5383354119,3,2003,18110
KR_5383354119,3,3340,18475
KR_5383354119,3,2033,24836
KR_5383354119,10,3364,45584
KR_5383354119,1,1036,226430
KR_5383354119,1,2031,226829
KR_5383354119,1,2055,227426
KR_5383354119,7,1026,240571
KR_5383354119,7,1052,241369
KR_5383354119,6,3057,241600
KR_5383354119,7,3364,242430
KR_5383354119,6,2003,247536
KR_5383354119,3,3070,270161
KR_5383354119,3,1027,271057
KR_5383354119,8,3070,276266
KR_5383354119,8,1036,276597
KR_5383354119,8,2055,284927
KR_5383354119,2,3057,312021
KR_5383354119,2,1028,312285
KR_5383354119,2,2055,312916
KR_5383354119,2,3364,314407
KR_5383354119,1,1001,324061
KR_5383354119,1,1042,324327
KR_5383354119,1,1029,325286
KR_5383354119,3,1001,325286
KR_5383354119,6,1028,335068
KR_5383354119,6,2031,336127
KR_5383354119,10,1001,343064
KR_5383354119,10,2055,343229
KR_5383354119,9,3006,344291
KR_5383354119,9,2003,344622
KR_5383354119,10,1028,354271
KR_5383354119,8,3134,356294
KR_5383354119,8,1036,356526
KR_5383354119,8,2055,357588
KR_5383354119,5,1001,361466
KR_5383354119,5,2055,362459
KR_5383354119,5,2055,362592
KR_5383354119,5,2031,362757
KR_5383354119,5,3364,362956
KR_5383354119,4,6670,363986
KR_5383354119,4,2003,369398
KR_5383354119,4,2055,369730
KR_5383354119,7,3145,389314
KR_5383354119,7,1082,391570
KR_5383354119,7,2055,391803
KR_5383354119,2,3067,407341
KR_5383354119,9,1036,429478
KR_5383354119,9,2055,430737
KR_5383354119,6,1036,437797
KR_5383354119,8,1053,506296
KR_5383354119,8,1036,506527
KR_5383354119,8,3364,507720
KR_5383354119,3,3802,536448
KR_5383354119,1,3047,564735
KR_5383354119,7,3152,565066
KR_5383354119,1,1028,566060
KR_5383354119,1,2055,567454
KR_5383354119,9,6670,568555
KR_5383354119,3,1028,582989
KR_5383354119,3,2055,583653
KR_5383354119,2,1036,590588
KR_5383354119,2,1028,590787
KR_5383354119,2,2055,591351
KR_5383354119,10,3111,594800
KR_5383354119,5,3047,600341
KR_5383354119,5,2055,600641
KR_5383354119,5,2055,600772
KR_5383354119,4,3134,600871
KR_5383354119,4,2055,602828
KR_5383354119,6,3044,603490
KR_5383354119,6,1028,604488
KR_5383354119,8,6692,616523
KR_5383354119,8,1036,617190
KR_5383354119,8,3364,617721
KR_5383354119,3,3067,672250
KR_5383354119,3,2055,672813
KR_5383354119,10,3067,704763
KR_5383354119,10,2055,705261
KR_5383354119,4,3006,706456
KR_5383354119,9,1037,707751
KR_5383354119,5,1028,721857
KR_5383354119,5,2055,724250
KR_5383354119,1,6029,727341
KR_5383354119,8,3158,734382
KR_5383354119,8,1036,735912
KR_5383354119,8,1036,736077
KR_5383354119,7,3020,742356
KR_5383354119,7,2420,743418
KR_5383354119,7,1052,743651
KR_5383354119,2,6632,775233
KR_5383354119,2,1028,775997
KR_5383354119,2,2055,776528
KR_5383354119,10,1052,823560
KR_5383354119,10,2055,824059
KR_5383354119,9,1018,841340
KR_5383354119,5,3067,857295
KR_5383354119,5,1029,858518
KR_5383354119,5,2055,859844
KR_5383354119,4,1037,863593
KR_5383354119,1,3044,864192
KR_5383354119,1,1028,864424
KR_5383354119,9,3057,866283
KR_5383354119,2,3047,866582
KR_5383354119,9,2055,866847
KR_5383354119,6,6632,874122
KR_5383354119,6,1036,876745
KR_5383354119,7,3157,899390
KR_5383354119,7,2055,899954
KR_5383354119,8,3004,912046
KR_5383354119,8,2055,914104
KR_5383354119,4,1018,945111
KR_5383354119,6,1036,945740
KR_5383354119,4,3363,946569
KR_5383354119,5,1033,947234
KR_5383354119,5,2055,948065
KR_5383354119,3,6656,955728
KR_5383354119,10,4642,955895
KR_5383354119,3,1052,957714
KR_5383354119,2,1036,966893
KR_5383354119,1,3067,967523
KR_5383354119,1,6630,984984
KR_5383354119,2,2055,1004113
KR_5383354119,7,3041,1020359
KR_5383354119,7,1052,1020758
KR_5383354119,8,3035,1033562
KR_5383354119,8,1036,1033761
KR_5383354119,8,2055,1035488
KR_5383354119,6,3133,1041496
KR_5383354119,6,3364,1045648
KR_5383354119,5,2055,1046211
KR_5383354119,6,1036,1048597
KR_5383354119,6,2055,1055099
KR_5383354119,4,6671,1082384
KR_5383354119,4,2055,1083244
KR_5383354119,2,3067,1091330
KR_5383354119,10,2055,1099953
KR_5383354119,9,6672,1101180
KR_5383354119,9,1036,1102408
KR_5383354119,1,2055,1102507
KR_5383354119,9,1018,1102672
KR_5383354119,9,3363,1104434
KR_5383354119,8,6694,1120762
KR_5383354119,8,1036,1121391
KR_5383354119,1,1028,1148616
KR_5383354119,3,1058,1157237
KR_5383665189,1,1054,1585
KR_5383665189,1,2003,1585
KR_5383665189,1,3340,1981
KR_5383665189,7,1035,6011
KR_5383665189,8,1083,6473
KR_5383665189,7,3340,6572
KR_5383665189,7,2031,7101
KR_5383665189,2,1035,7398
KR_5383665189,2,2031,7761
KR_5383665189,2,3340,7959
KR_5383665189,8,1055,8323
KR_5383665189,8,2003,8983
KR_5383665189,8,3340,9181
KR_5383665189,9,1055,9379
KR_5383665189,5,3858,9744
KR_5383665189,9,2003,10173
KR_5383665189,9,3340,10338
KR_5383665189,5,2003,11428
KR_5383665189,5,2003,11659
KR_5383665189,5,3340,12518
KR_5383665189,6,1055,12551
KR_5383665189,6,2003,12551
KR_5383665189,6,3340,13013
KR_5383665189,3,1054,14797
KR_5383665189,3,2003,15193
KR_5383665189,3,3340,15358
KR_5383665189,10,3858,17009
KR_5383665189,10,2003,17736
KR_5383665189,10,2003,17901
KR_5383665189,10,3340,18066
KR_5383665189,4,1056,29162
KR_5383665189,4,2003,29955
KR_5383665189,4,2003,30087
KR_5383665189,10,3364,48451
KR_5383665189,2,1036,204744
KR_5383665189,2,2055,209202
KR_5383665189,2,3364,209400
KR_5383665189,3,1036,241667
KR_5383665189,3,2031,245102
KR_5383665189,8,1036,245631
KR_5383665189,8,1036,245763
KR_5383665189,8,2003,248008
KR_5383665189,6,1036,249461
KR_5383665189,6,1036,249593
KR_5383665189,6,2003,249924
KR_5383665189,1,3057,254119
KR_5383665189,1,2031,254647
KR_5383665189,1,2055,254878
KR_5383665189,10,1001,266837
KR_5383665189,9,1053,288866
KR_5383665189,5,1001,302318
KR_5383665189,5,1028,305092
KR_5383665189,5,2055,305554
KR_5383665189,5,2003,306776
KR_5383665189,7,3145,307998
KR_5383665189,7,1028,308229
KR_5383665189,7,2055,309055
KR_5383665189,7,3364,309319
KR_5383665189,4,3802,323818
KR_5383665189,4,2055,327550
KR_5383665189,9,1001,360411
KR_5383665189,1,3067,362260
KR_5383665189,6,3134,364275
KR_5383665189,6,3070,364737
KR_5383665189,9,2003,365133
KR_5383665189,5,3067,368436
KR_5383665189,3,1053,376132
KR_5383665189,3,1042,377155
KR_5383665189,8,6670,388516
KR_5383665189,2,3044,388648
KR_5383665189,2,3057,389275
KR_5383665189,8,1001,389474
KR_5383665189,2,1028,389804
KR_5383665189,8,1042,390861
KR_5383665189,8,2055,391191
KR_5383665189,2,2055,394658
KR_5383665189,10,3117,411767
KR_5383665189,10,2031,412560
KR_5383665189,10,2055,412824
KR_5383665189,1,1001,425126
KR_5383665189,6,1053,453659
KR_5383665189,6,2003,454056
KR_5383665189,9,1036,520275
KR_5383665189,9,1042,520572
KR_5383665189,9,1042,523446
KR_5383665189,5,3364,541417
KR_5383665189,5,3117,548089
KR_5383665189,4,1026,548782
KR_5383665189,4,3020,549641
KR_5383665189,4,2003,550070
KR_5383665189,7,4636,554892
KR_5383665189,3,1037,561762
KR_5383665189,3,1042,562026
KR_5383665189,8,1037,562621
KR_5383665189,8,2055,567872
KR_5383665189,10,1028,613481
KR_5383665189,10,2055,613811
KR_5383665189,5,2055,618798
KR_5383665189,5,2055,619062
KR_5383665189,1,3047,621109
KR_5383665189,6,6692,630720
KR_5383665189,3,3153,655192
KR_5383665189,3,2055,655951
KR_5383665189,6,2055,656975
KR_5383665189,7,3020,677781
KR_5383665189,4,1052,685575
KR_5383665189,9,3006,691191
KR_5383665189,9,1033,692380
KR_5383665189,7,2055,692545
KR_5383665189,4,2055,693206
KR_5383665189,2,6632,700208
KR_5383665189,2,3047,703081
KR_5383665189,2,1053,704237
KR_5383665189,2,2055,704732
KR_5383665189,5,1029,718107
KR_5383665189,5,2003,719196
KR_5383665189,3,3047,724417
KR_5383665189,3,2055,725209
KR_5383665189,1,3044,729933
KR_5383665189,10,3067,741689
KR_5383665189,10,1029,742184
KR_5383665189,10,2055,742911
KR_5383665189,8,1018,779803
KR_5383665189,6,1001,783440
KR_5383665189,9,1036,783902
KR_5383665189,6,1036,799194
KR_5383665189,1,6632,825417
KR_5383665189,1,3133,826937
KR_5383665189,1,2055,828158
KR_5383665189,1,2055,834565
KR_5383665189,1,3364,834796
KR_5383665189,4,6653,835985
KR_5383665189,4,1052,837801
KR_5383665189,4,1082,851771
KR_5383665189,4,3363,853653
KR_5383665189,1,3364,858277
KR_5383665189,9,3363,865611
KR_5383665189,8,6671,876444
KR_5383665189,9,6670,883611
KR_5383665189,5,1033,891108
KR_5383665189,5,2055,892066
KR_5383665189,5,2055,892330
